fecha,la_rioja_region,salario_nominal,salario_sa,salario_real_sa,ipc_nacional,indice_salario_real_sa,indice_salario_sa,indice_ipc,fecha_base
2021-11-01,1. Resto país,107531.68568177563,116483.382624597,20766.546903185383,560.9184,96.64115244857408,6.893048594786608,7.132622511361944,2025-01-01
2021-11-01,2. NOA-Resto,79464.25647994316,85072.9286863734,15166.720985864145,560.9184,96.70897899317823,6.897886406175726,7.132622511361944,2025-01-01
2021-11-01,3. La Rioja,82178.88916751654,83396.4859712548,14867.846369677802,560.9184,101.35072117163364,7.228964353715616,7.132622511361944,2025-01-01
2021-12-01,1. Resto país,162570.91042688116,121617.076998446,20879.991587102235,582.4575,97.16908928101908,7.196841324636912,7.406513097825993,2025-01-01
2021-12-01,2. NOA-Resto,116701.15617252789,87204.6053322251,14971.840062532476,582.4575,95.46634156757918,7.070727092218052,7.406513097825993,2025-01-01
2021-12-01,3. La Rioja,123625.54103445698,85898.034325669,14747.519660347578,582.4575,100.53048140969346,7.445803272916471,7.406513097825993,2025-01-01
2022-01-01,1. Resto país,121015.94066614786,126269.632366842,20869.920099532304,605.0317,97.12221966084742,7.472162057274331,7.693565986616923,2025-01-01
2022-01-01,2. NOA-Resto,86959.45900266657,89731.4790161088,14830.872335467515,605.0317,94.56747588869264,7.275611159374618,7.693565986616923,2025-01-01
2022-01-01,3. La Rioja,84014.16944696264,88428.2212655469,14615.469117658944,605.0317,99.630322946939,7.665124638602294,7.693565986616923,2025-01-01
2022-02-01,1. Resto país,124154.74517599841,130744.287967151,20640.55092189559,633.4341,96.05480572022766,7.736955350556929,8.054730101783596,2025-01-01
2022-02-01,2. NOA-Resto,87746.99231606776,94035.7379108449,14845.386112121989,633.4341,94.66002143778644,7.6246092411041895,8.054730101783596,2025-01-01
2022-02-01,3. La Rioja,75565.92061681036,92218.9213743403,14558.56597779316,633.4341,99.24242720743973,7.993709658018323,8.054730101783596,2025-01-01
2022-03-01,1. Resto país,132101.9308278488,138368.937259494,20467.064038646175,676.0566,95.24745087158104,8.188153426249038,8.596716606399108,2025-01-01
2022-03-01,2. NOA-Resto,97021.43778598012,100987.303317384,14937.699494004493,676.0566,95.24864787309735,8.188256329077172,8.596716606399108,2025-01-01
2022-03-01,3. La Rioja,82800.89830717487,96987.3369204148,14346.038027054954,676.0566,97.79367259020238,8.4070448915695,8.596716606399108,2025-01-01
2022-04-01,1. Resto país,137341.00127682567,147294.034907214,20544.823200272993,716.9399,95.60931820696831,8.71630714579906,9.116587493000015,2025-01-01
2022-04-01,2. NOA-Resto,97508.54704406305,103682.873315442,14461.8640021907,716.9399,92.21453360245714,8.406818637129906,9.116587493000015,2025-01-01
2022-04-01,3. La Rioja,90833.41806834342,102367.610649845,14278.40892239991,716.9399,97.33266039256766,8.873417143953004,9.116587493000015,2025-01-01
2022-05-01,1. Resto país,145916.87917146934,157006.62242497,20846.743388072977,753.147,97.014362340329,9.291061554818711,9.57699595264608,2025-01-01
2022-05-01,2. NOA-Resto,105170.01678660228,112994.026086055,15002.917901293506,753.147,95.66450609231032,9.16178587657942,9.57699595264608,2025-01-01
2022-05-01,3. La Rioja,101438.13669761996,110452.745195508,14665.496270383868,753.147,99.9713466487426,9.574251822355858,9.57699595264608,2025-01-01
2022-06-01,1. Resto país,216079.75968715103,164188.470578085,20703.99935261853,793.0278,96.35007529464008,9.716056324066994,10.084119077598162,2025-01-01
2022-06-01,2. NOA-Resto,154126.56474909652,118267.927341615,14913.465497882295,793.0278,95.094122381128,9.589404536709873,10.084119077598162,2025-01-01
2022-06-01,3. La Rioja,152209.7342110579,116230.936925027,14656.603075582847,793.0278,99.91072376603366,10.075116355857002,10.084119077598162,2025-01-01
2022-07-01,1. Resto país,160540.9353427976,172740.813201968,20280.43232807889,851.761,94.37892402035452,10.222151802901775,10.830968787795443,2025-01-01
2022-07-01,2. NOA-Resto,114815.7843903563,125020.175147293,14677.846854609803,851.761,93.59172522858077,10.136890547466859,10.830968787795443,2025-01-01
2022-07-01,3. La Rioja,114792.22414064484,121612.888814516,14277.818403814686,851.761,97.32863496191754,10.541634074312652,10.830968787795443,2025-01-01
2022-08-01,1. Resto país,172056.1836869387,185539.455899642,20363.628689822854,911.1316,94.76609442070797,10.979527353598982,11.585923658366754,2025-01-01
2022-08-01,2. NOA-Resto,124363.80657412879,135745.947700903,14898.61044232282,911.1316,94.99940070349032,11.006558041412317,11.585923658366754,2025-01-01
2022-08-01,3. La Rioja,125033.56923963835,130071.24955638,14275.791724969258,911.1316,97.31481955399227,11.274820701802904,11.585923658366754,2025-01-01
2022-09-01,1. Resto país,182134.64949786908,197787.004424046,20447.16741851775,967.3076,95.15485809204928,11.704291223290182,12.300256085682863,2025-01-01
2022-09-01,2. NOA-Resto,134828.1383571424,146591.602118649,15154.60047234706,967.3076,96.63169383126335,11.885945801178403,12.300256085682863,2025-01-01
2022-09-01,3. La Rioja,132707.49676968338,138019.861141091,14268.456191297475,967.3076,97.26481489229963,11.963821313018254,12.300256085682863,2025-01-01
2022-10-01,1. Resto país,190070.03937026986,205741.723313644,20000.05087105976,1028.706,93.0741145468362,12.175021576653801,13.080996403707026,2025-01-01
2022-10-01,2. NOA-Resto,142016.41833657504,151976.299984939,14773.54073806695,1028.706,94.20190707168702,12.322548076270815,13.080996403707026,2025-01-01
2022-10-01,3. La Rioja,140413.9770663131,144557.11119392,14052.325075767032,1028.706,95.7914983216284,12.530482450509286,13.080996403707026,2025-01-01
2022-11-01,1. Resto país,205295.16055711915,222825.368088474,20645.7672229123,1079.2787,96.07908078839976,13.18596743824925,13.724077426687115,2025-01-01
2022-11-01,2. NOA-Resto,152063.4399941472,163356.970761076,15135.754162578765,1079.2787,96.51152234678892,13.24531605254775,13.724077426687115,2025-01-01
2022-11-01,3. La Rioja,150382.2139215488,154744.539774921,14337.773901673496,1079.2787,97.73733793039771,13.413547932350617,13.724077426687115,2025-01-01
2022-12-01,1. Resto país,323889.37957049516,242197.476536032,21346.742894314626,1134.5875,99.34120698774119,14.332335975149002,14.427382563328052,2025-01-01
2022-12-01,2. NOA-Resto,235479.31275861763,176132.655884937,15523.937632393887,1134.5875,98.98673284633189,14.28119463467981,14.427382563328052,2025-01-01
2022-12-01,3. La Rioja,242331.0336228762,165841.246239425,14616.875846016723,1134.5875,99.63991229364117,14.375431332368152,14.427382563328052,2025-01-01
2023-01-01,1. Resto país,237863.12773134894,248976.085131551,20696.62771599097,1202.979,96.31576995430396,14.733468543599018,15.297046943184036,2025-01-01
2023-01-01,2. NOA-Resto,173123.60734207867,179090.716376657,14887.268720123708,1202.979,94.92708142136449,14.52104020682066,15.297046943184036,2025-01-01
2023-01-01,3. La Rioja,159044.0143181305,170843.522080121,14201.704442065988,1202.979,96.80978342668823,14.809038016375297,15.297046943184036,2025-01-01
2023-02-01,1. Resto país,251333.13352439975,264370.56745331,20610.329142695722,1282.7091,95.91416281100749,15.644456122638132,16.310892639979038,2025-01-01
2023-02-01,2. NOA-Resto,180046.5722670266,192014.955434241,14969.485710691615,1282.7091,95.45132929413307,15.568963844598908,16.310892639979038,2025-01-01
2023-02-01,3. La Rioja,149761.79039990308,179368.445094872,13983.563778792246,1282.7091,95.32276822691178,15.547994386947629,16.310892639979038,2025-01-01
2023-03-01,1. Resto país,271899.73678495164,284584.749064528,20604.761827722068,1381.1601,95.88825423132852,16.840655383085643,17.562792771738124,2025-01-01
2023-03-01,2. NOA-Resto,199456.41353037392,207282.781497285,15007.875010093687,1381.1601,95.69611456795053,16.806910292174255,17.562792771738124,2025-01-01
2023-03-01,3. La Rioja,163179.46904541046,191578.544841423,13870.842695312658,1381.1601,94.55437428350895,16.606388812026317,17.562792771738124,2025-01-01
2023-04-01,1. Resto país,287312.77402479993,306222.994159299,20452.84448244457,1497.2147,95.18127740976107,18.12112536587153,19.03853978325906,2025-01-01
2023-04-01,2. NOA-Resto,210789.12504553396,222868.095078827,14885.513418938981,1497.2147,94.91588893054471,18.070599274675736,19.03853978325906,2025-01-01
2023-04-01,3. La Rioja,189161.9025276602,207862.831510651,13883.301540564022,1497.2147,94.63930339293037,18.01794142706229,19.03853978325906,2025-01-01
2023-05-01,1. Resto país,309438.9768035525,332665.120520345,20616.465372410083,1613.5895,95.94271894573946,19.685870978931106,20.51835844892459,2025-01-01
2023-05-01,2. NOA-Resto,227544.3298740749,243588.441121661,15096.06012691958,1613.5895,96.25841756136454,19.75064715250335,20.51835844892459,2025-01-01
2023-05-01,3. La Rioja,204276.80944087348,224156.254866517,13891.776989532778,1613.5895,94.69707859748111,19.43028602729102,20.51835844892459,2025-01-01
2023-06-01,1. Resto país,470745.82013934205,356907.046439042,20876.500096018422,1709.6115,97.15284095029388,21.120417002781807,21.739371485376946,2025-01-01
2023-06-01,2. NOA-Resto,345605.8076180914,264838.724935692,15491.164216881554,1709.6115,98.7777566572617,21.473663464643778,21.739371485376946,2025-01-01
2023-06-01,3. La Rioja,316622.3689138555,240146.509287371,14046.846858913326,1709.6115,95.75415456550849,20.816351373677918,21.739371485376946,2025-01-01
2023-07-01,1. Resto país,362094.8037544895,389743.309991004,21437.037720208715,1818.0838,99.76141146734147,23.063543612217163,23.118702184528917,2025-01-01
2023-07-01,2. NOA-Resto,265836.6132976661,289928.630971432,15946.934402662408,1818.0838,101.68392664373924,23.50800417030093,23.118702184528917,2025-01-01
2023-07-01,3. La Rioja,245718.4165834493,262807.017287927,14455.165228793467,1818.0838,98.53756786061606,22.78060685357391,23.118702184528917,2025-01-01
2023-08-01,1. Resto país,400060.00490510184,431891.911572141,21126.814111280713,2044.2832,98.3177257538077,25.557739370915254,25.995047357902738,2025-01-01
2023-08-01,2. NOA-Resto,299071.30472981546,328061.59550786,16047.756764222297,2044.2832,102.32680968056873,26.599902636294843,25.995047357902738,2025-01-01
2023-08-01,3. La Rioja,285442.4579223258,299100.881609905,14631.088374150164,2044.2832,99.73679585970588,25.926627316985318,25.995047357902738,2025-01-01
2023-09-01,1. Resto país,439585.2208846088,478266.409775574,20749.767379576908,2304.9242,96.56306568207307,28.302007801935275,29.30935094285179,2025-01-01
2023-09-01,2. NOA-Resto,334218.94344474125,364706.380331569,15822.922954757863,2304.9242,100.89318087070814,29.57113645880206,29.30935094285179,2025-01-01
2023-09-01,3. La Rioja,319562.70281753293,334040.826832162,14492.486426762405,2304.9242,98.7919779638073,28.95528752479709,29.30935094285179,2025-01-01
2023-10-01,1. Resto país,476071.3444141932,517562.671734215,20733.416246308596,2496.273,96.4869725130808,30.62741282685064,31.74253687221709,2025-01-01
2023-10-01,2. NOA-Resto,364189.300613531,390525.080562438,15644.325783375376,2496.273,99.7543750529201,31.664569282822885,31.74253687221709,2025-01-01
2023-10-01,3. La Rioja,343739.73763258837,361792.602574128,14493.310730602301,2496.273,98.79759705527225,31.360863674134254,31.74253687221709,2025-01-01
2023-11-01,1. Resto país,526540.7187516862,573630.681694019,20369.95345750169,2816.0628,94.79552795341334,33.94530683505828,35.808974925210066,2025-01-01
2023-11-01,2. NOA-Resto,398331.3409326117,428978.626139565,15233.276265698512,2816.0628,97.13336163761312,34.782461112826496,35.808974925210066,2025-01-01
2023-11-01,3. La Rioja,390404.7489919269,399617.727782429,14190.653979109735,2816.0628,96.73445493848293,34.63961671295997,35.808974925210066,2025-01-01
2023-12-01,1. Resto país,846641.6395539185,635101.48718998,17975.28838623554,3533.1922,83.65148974164838,37.582917968054865,44.92797209485092,2025-01-01
2023-12-01,2. NOA-Resto,629489.2814641354,470953.483495407,13329.404596087554,3533.1922,84.99352696446785,38.18586807702572,44.92797209485092,2025-01-01
2023-12-01,3. La Rioja,634743.3839443132,447016.714219852,12651.92180091001,3533.1922,86.24526826861013,38.74825006085049,44.92797209485092,2025-01-01
2024-01-01,1. Resto país,747781.9450260489,784801.918761143,18415.95569615153,4261.5324,85.70222050951435,46.44162662013908,54.18952548024506,2025-01-01
2024-01-01,2. NOA-Resto,579417.7004418406,599183.073499175,14060.272626325099,4261.5324,89.65382901979713,48.58298452069831,54.18952548024506,2025-01-01
2024-01-01,3. La Rioja,487540.8676648729,515241.286093805,12090.51669051736,4261.5324,82.41829754312714,44.662084347517066,54.18952548024506,2025-01-01
2024-02-01,1. Resto país,863440.8158844076,906770.254756485,18790.096787641487,4825.7881,87.44335862113803,53.65925413144404,61.36458500402658,2025-01-01
2024-02-01,2. NOA-Resto,621044.6585730733,659716.364493316,13670.645101332073,4825.7881,87.16941065640573,53.4911470997591,61.36458500402658,2025-01-01
2024-02-01,3. La Rioja,493330.05777552247,596121.650038343,12352.835178120296,4825.7881,84.20646290576036,51.67294650868942,61.36458500402658,2025-01-01
2024-03-01,1. Resto país,928096.8332419554,992088.246798001,18519.153304173633,5357.0929,86.18247058747326,58.70805209644752,68.12064181527515,2025-01-01
2024-03-01,2. NOA-Resto,687854.0760807175,714662.863394166,13340.497854613759,5357.0929,85.06426194447947,57.946321192006266,68.12064181527515,2025-01-01
2024-03-01,3. La Rioja,594377.9503128517,678899.623280072,12672.911147015428,5357.0929,86.3883478587412,58.848297014987025,68.12064181527515,2025-01-01
2024-04-01,1. Resto país,1072584.9649730981,1111027.09206053,19056.326160271357,5830.2271,88.68230862599728,65.74640573736673,74.13700292201585,2025-01-01
2024-04-01,2. NOA-Resto,755073.8683998316,794017.165160318,13618.974896540789,5830.2271,86.8399411056445,64.38052967496853,74.13700292201585,2025-01-01
2024-04-01,3. La Rioja,682984.0205210554,746879.866554658,12810.476397302913,5830.2271,87.32609882671109,64.74095243884126,74.13700292201585,2025-01-01
2024-05-01,1. Resto país,1102698.3891054546,1184238.01997994,19497.74935955506,6073.7165,90.73655707159561,70.07875317137187,77.23320724642029,2025-01-01
2024-05-01,2. NOA-Resto,803472.8679882453,858422.227989478,14133.393087897304,6073.7165,90.12007384547493,69.60262340370267,77.23320724642029,2025-01-01
2024-05-01,3. La Rioja,746191.8381076272,808582.18597283,13312.80750382126,6073.7165,90.7503755273643,70.08942560795396,77.23320724642029,2025-01-01
2024-06-01,1. Resto país,1682124.7731060344,1269808.56063034,19991.5874781579,6351.7145,93.03472850699656,75.14249601344157,80.76822195250516,2025-01-01
2024-06-01,2. NOA-Resto,1208548.749900485,925017.781661502,14563.277075213347,6351.7145,92.86118324793567,75.00232659341522,80.76822195250516,2025-01-01
2024-06-01,3. La Rioja,1153275.1745416736,871787.757722439,13725.2352529768,6351.7145,93.56180152470016,75.56820351823217,80.76822195250516,2025-01-01
2024-07-01,1. Resto país,1258477.6667586223,1351511.60874901,20453.43783089863,6607.7479,95.18403867183663,79.97737518963454,84.02393542615934,2025-01-01
2024-07-01,2. NOA-Resto,918684.0099619128,1002884.8941011,15177.40854037576,6607.7479,96.77712704480493,81.31595073541908,84.02393542615934,2025-01-01
2024-07-01,3. La Rioja,884958.910699574,930873.156989239,14087.600965969645,6607.7479,96.03196602778506,80.6898371236574,84.02393542615934,2025-01-01
2024-08-01,1. Resto país,1300627.0715119701,1403097.99483379,20383.670813281442,6883.4412,94.85936432819837,83.03006354826336,87.5296436322222,2025-01-01
2024-08-01,2. NOA-Resto,943058.1574906374,1039759.12012619,15105.222662847618,6883.4412,96.31684149462043,84.3057881180536,87.5296436322222,2025-01-01
2024-08-01,3. La Rioja,924338.0213398496,971957.989024722,14120.233772385853,6883.4412,96.25441643397721,84.25114768493536,87.5296436322222,2025-01-01
2024-09-01,1. Resto país,1338357.2322222497,1456687.87740262,20452.658824987426,7122.2421,95.18041341678705,86.20131129547507,90.56622912321966,2025-01-01
2024-09-01,2. NOA-Resto,986488.4078775699,1081921.89301909,15190.748612983683,7122.2421,96.86218859520923,87.72443165690233,90.56622912321966,2025-01-01
2024-09-01,3. La Rioja,961453.6778853516,1016671.35906677,14274.597027062166,7122.2421,97.30667557056283,88.1269867494239,90.56622912321966,2025-01-01
2024-10-01,1. Resto país,1405610.6315523034,1528928.6764126,20904.26921749934,7313.9542,97.28206994127208,90.47625014839994,93.00403476511065,2025-01-01
2024-10-01,2. NOA-Resto,1053823.2197796823,1130224.43795908,15452.987632313585,7313.9542,98.53432773690007,91.6409004239946,93.00403476511065,2025-01-01
2024-10-01,3. La Rioja,1028833.191563738,1067153.0844463,14590.644885994774,7313.9542,99.46110181570465,92.50283771044006,93.00403476511065,2025-01-01
2024-11-01,1. Resto país,1451491.969832443,1582668.22287904,21126.379437700518,7491.4314,98.31570291602323,93.65635444232127,95.26082982117136,2025-01-01
2024-11-01,2. NOA-Resto,1078053.3752182184,1163036.26464202,15524.887068204614,7491.4314,98.99278682253153,94.30135019024672,95.26082982117136,2025-01-01
2024-11-01,3. La Rioja,1062635.4437348242,1104632.15855939,14745.274962531059,7491.4314,100.51517981611629,95.75159438907492,95.26082982117136,2025-01-01
2024-12-01,1. Resto país,2168435.63904089,1628969.45509484,21171.92445022753,7694.0075,98.5276554625595,96.39628726768048,97.83678177982328,2025-01-01
2024-12-01,2. NOA-Resto,1605417.5848511208,1202048.3364236,15623.176042180881,7694.0075,99.61951598359352,97.46452846298456,97.83678177982328,2025-01-01
2024-12-01,3. La Rioja,1631929.910835557,1135241.81551626,14754.883141409206,7694.0075,100.58067658237508,98.40489706056812,97.83678177982328,2025-01-01
2025-01-01,1. Resto país,1609131.2972222222,1689867.42256099,21488.306355034358,7864.1257,100.00000000000001,100,100,2025-01-01
2025-01-01,2. NOA-Resto,1195616.958,1233318.78313054,15682.846767448544,7864.1257,100,100,100,2025-01-01
2025-01-01,3. La Rioja,1079884.73,1153643.61879015,14669.69963094753,7864.1257,100,100,100,2025-01-01
2025-02-01,1. Resto país,1628345.0222222223,1711176.39708084,21248.950059036317,8052.9927,98.8861090676792,101.2609849882517,102.40162743075179,2025-01-01
2025-02-01,2. NOA-Resto,1213222.432,1284145.6909647,15946.192164866858,8052.9927,101.67919384358785,104.12114925430275,102.40162743075179,2025-01-01
2025-02-01,3. La Rioja,977250.35,1170170.83780311,14530.88164109611,8052.9927,99.05370939185035,101.43261044778218,102.40162743075179,2025-01-01
2025-03-01,1. Resto país,1668010.1161111111,1745802.69501702,20899.517470858937,8353.3158,97.2599567669628,103.31003910184032,106.22052747707225,2025-01-01
2025-03-01,2. NOA-Resto,1215869.708,1263191.53198832,15122.037311079752,8353.3158,96.42405830596513,102.42214334739585,106.22052747707225,2025-01-01
2025-03-01,3. La Rioja,1032444.38,1188047.1147966,14222.46139427172,8353.3158,96.9512788405544,102.98215978020403,106.22052747707225,2025-01-01
2025-04-01,1. Resto país,1693604.2122222222,1793678.03388068,20891.683799959745,8585.6078,97.22350126055963,106.14312163982459,109.17434597974446,2025-01-01
2025-04-01,2. NOA-Resto,1245649.514,1305318.85164655,15203.569532334683,8585.6078,96.94393982023307,105.8379122657365,109.17434597974446,2025-01-01
2025-04-01,3. La Rioja,1108947.1,1206219.12513411,14049.315473438119,8585.6078,95.77098254826817,104.55734383544696,109.17434597974446,2025-01-01
2025-05-01,1. Resto país,1667297.713888889,1795456.08690319,20603.1183051862,8714.4871,95.88060578054457,106.24834013204305,110.81317151377681,2025-01-01
2025-05-01,2. NOA-Resto,1228627.864,1312063.64174027,15056.120075503582,8714.4871,96.00374408270187,106.38479359001177,110.81317151377681,2025-01-01
2025-05-01,3. La Rioja,1119312.95,1230960.22612199,14125.446649889354,8714.4871,96.28995143220241,106.70194903109885,110.81317151377681,2025-01-01
2025-06-01,1. Resto país,2487451.245,1876669.59524111,21191.97293780746,8855.5681,98.62095498672248,111.05425018472879,112.6071535199393,2025-01-01
2025-06-01,2. NOA-Resto,1800384.932,1376583.46212282,15544.835143019453,8855.5681,99.11998359433346,111.61619209500972,112.6071535199393,2025-01-01
2025-06-01,3. La Rioja,1696904.64,1276851.87858928,14418.633160184041,8855.5681,98.28853707247126,110.67992383370014,112.6071535199393,2025-01-01
2025-07-01,1. Resto país,1762722.2511111111,1893946.96763475,20987.950292346286,9023.973,97.67149604803151,112.07666011837058,114.74858546576895,2025-01-01
2025-07-01,2. NOA-Resto,1304585.734,1424329.18123955,15783.836911297829,9023.973,100.64395288270559,115.48751228973967,114.74858546576895,2025-01-01
2025-07-01,3. La Rioja,1240321.54,1315956.50285648,14582.89494944721,9023.973,99.40827226402648,114.06958625893071,114.74858546576895,2025-01-01
2025-08-01,1. Resto país,1797184.8055555555,1939392.75238304,21095.84746458587,9193.2441,98.17361645927696,114.76597077916887,116.90103198630206,2025-01-01
2025-08-01,2. NOA-Resto,1321608.032,1463663.01032344,15921.071978535192,9193.2441,101.51901765425082,118.6767793001754,116.90103198630206,2025-01-01
2025-08-01,3. La Rioja,1274637.43,1344677.72199102,14626.803197698406,9193.2441,99.70758478818047,116.55919558600009,116.90103198630206,2025-01-01
2025-09-01,1. Resto país,1819606.6416666666,1980782.37883559,21107.874226082204,9384.0922,98.22958532577407,117.21525324357808,119.32785102862738,2025-01-01
2025-09-01,2. NOA-Resto,1342558.55,1479522.4032059,15766.28161438887,9384.0922,100.5320134040556,119.96269119087117,119.32785102862738,2025-01-01
2025-09-01,3. La Rioja,1297622.01,1389793.60965747,14810.10181951825,9384.0922,100.95708972987097,120.46992563569809,119.32785102862738,2025-01-01
2025-10-01,1. Resto país,2089120.3605555554,2271544.91593777,23652.410300986612,9603.8623,110.07107731152223,134.42148689364336,122.12244140502486,2025-01-01
2025-10-01,2. NOA-Resto,1591568.294,1704377.77493488,17746.79521316002,9603.8623,113.16054716542553,138.19442290570228,122.12244140502486,2025-01-01
2025-10-01,3. La Rioja,1411095.64,1462573.12468741,15229.00973587897,9603.8623,103.81268955058565,126.77859096739432,122.12244140502486,2025-01-01
