jurisdiccion,subrubro,tipo_fila,fecha,anio,exportaciones_millones_usd,provisorio,la_rioja_region
San Juan,"Bebidas, líquidos alcohólicos y vinagre",subrubro,1994-01-01,1994,3.863,FALSE,1. Resto país
San Juan,Frutas secas o procesadas,subrubro,1994-01-01,1994,5.962,FALSE,1. Resto país
San Juan,Hortalizas y legumbres sin elaborar,subrubro,1994-01-01,1994,13.183,FALSE,1. Resto país
San Juan,Metales comunes y sus manufacturas,subrubro,1994-01-01,1994,3.529,FALSE,1. Resto país
San Juan,"Preparados de hortalizas, legumbres y frutas",subrubro,1994-01-01,1994,7.288,FALSE,1. Resto país
San Juan,Resto de productos,subrubro,1994-01-01,1994,12.265,FALSE,1. Resto país
San Juan,Total,total,1994-01-01,1994,46.089,FALSE,1. Resto país
San Luis,Carnes,subrubro,1994-01-01,1994,25.33,FALSE,1. Resto país
San Luis,"Máquinas y aparatos, material eléctrico",subrubro,1994-01-01,1994,5.125,FALSE,1. Resto país
San Luis,"Papel, cartón, impresos y publicaciones",subrubro,1994-01-01,1994,4.825,FALSE,1. Resto país
San Luis,Pieles y cueros,subrubro,1994-01-01,1994,34.446,FALSE,1. Resto país
San Luis,"Preparados de hortalizas, legumbres y frutas",subrubro,1994-01-01,1994,8.944,FALSE,1. Resto país
San Luis,Resto de productos,subrubro,1994-01-01,1994,32.75,FALSE,1. Resto país
San Luis,Total,total,1994-01-01,1994,111.419,FALSE,1. Resto país
Santa Cruz,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,1994-01-01,1994,0,FALSE,1. Resto país
Santa Cruz,Lanas sucias,subrubro,1994-01-01,1994,9.708,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos elaborados,subrubro,1994-01-01,1994,29.406,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos sin elaborar,subrubro,1994-01-01,1994,246.622,FALSE,1. Resto país
Santa Cruz,Petróleo crudo,subrubro,1994-01-01,1994,276.891,FALSE,1. Resto país
Santa Cruz,Resto de productos,subrubro,1994-01-01,1994,4.25,FALSE,1. Resto país
Santa Cruz,Total,total,1994-01-01,1994,567.179,FALSE,1. Resto país
Santa Fe,Carnes,subrubro,1994-01-01,1994,287.486,FALSE,1. Resto país
Santa Fe,Cereales,subrubro,1994-01-01,1994,219.055,FALSE,1. Resto país
Santa Fe,Grasas y aceites,subrubro,1994-01-01,1994,766.341,FALSE,1. Resto país
Santa Fe,Residuos y desperdicios de la industria alimenticia,subrubro,1994-01-01,1994,815.268,FALSE,1. Resto país
Santa Fe,Resto de productos,subrubro,1994-01-01,1994,434.17,FALSE,1. Resto país
Santa Fe,Semillas y frutos oleaginosos,subrubro,1994-01-01,1994,315.77,FALSE,1. Resto país
Santa Fe,Total,total,1994-01-01,1994,2838.09,FALSE,1. Resto país
Santiago del Estero,Calzado y sus componentes,subrubro,1994-01-01,1994,1.503,FALSE,2. NOA-Resto
Santiago del Estero,Cereales,subrubro,1994-01-01,1994,9.685,FALSE,2. NOA-Resto
Santiago del Estero,Fibras de algodón,subrubro,1994-01-01,1994,21.335,FALSE,2. NOA-Resto
Santiago del Estero,Hortalizas y legumbres sin elaborar,subrubro,1994-01-01,1994,16.999,FALSE,2. NOA-Resto
Santiago del Estero,Resto de productos,subrubro,1994-01-01,1994,1.652,FALSE,2. NOA-Resto
Santiago del Estero,Semillas y frutos oleaginosos,subrubro,1994-01-01,1994,10.796,FALSE,2. NOA-Resto
Santiago del Estero,Total,total,1994-01-01,1994,61.972,FALSE,2. NOA-Resto
Tierra del Fuego,Lanas elaboradas,subrubro,1994-01-01,1994,NA,FALSE,1. Resto país
Tierra del Fuego,"Máquinas y aparatos, material eléctrico",subrubro,1994-01-01,1994,30.585,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos elaborados,subrubro,1994-01-01,1994,55.908,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos sin elaborar,subrubro,1994-01-01,1994,6.739,FALSE,1. Resto país
Tierra del Fuego,Petróleo crudo,subrubro,1994-01-01,1994,103.553,FALSE,1. Resto país
Tierra del Fuego,Resto de productos,subrubro,1994-01-01,1994,40.175,FALSE,1. Resto país
Tierra del Fuego,Total,total,1994-01-01,1994,236.959,FALSE,1. Resto país
Tucumán,"Azúcar, cacao y artículos de confitería",subrubro,1994-01-01,1994,13.991,FALSE,2. NOA-Resto
Tucumán,Frutas frescas,subrubro,1994-01-01,1994,35.165,FALSE,2. NOA-Resto
Tucumán,Material de transporte terrestre,subrubro,1994-01-01,1994,57.469,FALSE,2. NOA-Resto
Tucumán,"Preparados de hortalizas, legumbres y frutas",subrubro,1994-01-01,1994,9.845,FALSE,2. NOA-Resto
Tucumán,Productos químicos y conexos,subrubro,1994-01-01,1994,22.15,FALSE,2. NOA-Resto
Tucumán,Resto de productos,subrubro,1994-01-01,1994,85.11,FALSE,2. NOA-Resto
Tucumán,Total,total,1994-01-01,1994,223.73,FALSE,2. NOA-Resto
Buenos Aires,Cereales,subrubro,1995-01-01,1995,940.784,FALSE,1. Resto país
Buenos Aires,Grasas y aceites,subrubro,1995-01-01,1995,745.423,FALSE,1. Resto país
Buenos Aires,Material de transporte terrestre,subrubro,1995-01-01,1995,612.759,FALSE,1. Resto país
Buenos Aires,Metales comunes y sus manufacturas,subrubro,1995-01-01,1995,781.072,FALSE,1. Resto país
Buenos Aires,Productos químicos y conexos,subrubro,1995-01-01,1995,636.473,FALSE,1. Resto país
Buenos Aires,Resto de productos,subrubro,1995-01-01,1995,4417.201,FALSE,1. Resto país
Buenos Aires,Total,total,1995-01-01,1995,8133.711,FALSE,1. Resto país
C.A.B.A.,Carnes,subrubro,1995-01-01,1995,32.683,FALSE,1. Resto país
C.A.B.A.,"Manufacturas de cuero, marroquinería, etc.",subrubro,1995-01-01,1995,17.282,FALSE,1. Resto país
C.A.B.A.,"Máquinas y aparatos, material eléctrico",subrubro,1995-01-01,1995,25.449,FALSE,1. Resto país
C.A.B.A.,Pieles y cueros,subrubro,1995-01-01,1995,43.312,FALSE,1. Resto país
C.A.B.A.,Productos químicos y conexos,subrubro,1995-01-01,1995,21.62,FALSE,1. Resto país
C.A.B.A.,Resto de productos,subrubro,1995-01-01,1995,120.481,FALSE,1. Resto país
C.A.B.A.,Total,total,1995-01-01,1995,260.827,FALSE,1. Resto país
Catamarca,"Azúcar, cacao y artículos de confitería",subrubro,1995-01-01,1995,0,FALSE,2. NOA-Resto
Catamarca,Calzado y sus componentes,subrubro,1995-01-01,1995,1.88,FALSE,2. NOA-Resto
Catamarca,Cereales,subrubro,1995-01-01,1995,3.059,FALSE,2. NOA-Resto
Catamarca,Fibras de algodón,subrubro,1995-01-01,1995,1.645,FALSE,2. NOA-Resto
Catamarca,Hortalizas y legumbres sin elaborar,subrubro,1995-01-01,1995,6.406,FALSE,2. NOA-Resto
Catamarca,Resto de productos,subrubro,1995-01-01,1995,5.432,FALSE,2. NOA-Resto
Catamarca,Total,total,1995-01-01,1995,18.421,FALSE,2. NOA-Resto
Chaco,Animales vivos,subrubro,1995-01-01,1995,11.457,FALSE,1. Resto país
Chaco,Cereales,subrubro,1995-01-01,1995,14.175,FALSE,1. Resto país
Chaco,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",subrubro,1995-01-01,1995,38.152,FALSE,1. Resto país
Chaco,Fibras de algodón,subrubro,1995-01-01,1995,271.272,FALSE,1. Resto país
Chaco,Resto de productos,subrubro,1995-01-01,1995,41.385,FALSE,1. Resto país
Chaco,Semillas y frutos oleaginosos,subrubro,1995-01-01,1995,12.967,FALSE,1. Resto país
Chaco,Total,total,1995-01-01,1995,389.407,FALSE,1. Resto país
Chubut,Lanas elaboradas,subrubro,1995-01-01,1995,66.99,FALSE,1. Resto país
Chubut,Metales comunes y sus manufacturas,subrubro,1995-01-01,1995,237.133,FALSE,1. Resto país
Chubut,Pescados y mariscos elaborados,subrubro,1995-01-01,1995,70.978,FALSE,1. Resto país
Chubut,Pescados y mariscos sin elaborar,subrubro,1995-01-01,1995,86.254,FALSE,1. Resto país
Chubut,Petróleo crudo,subrubro,1995-01-01,1995,212.862,FALSE,1. Resto país
Chubut,Resto de productos,subrubro,1995-01-01,1995,71.148,FALSE,1. Resto país
Chubut,Total,total,1995-01-01,1995,745.364,FALSE,1. Resto país
Corrientes,"Café, té, yerba mate y especias",subrubro,1995-01-01,1995,2.763,FALSE,1. Resto país
Corrientes,Cereales,subrubro,1995-01-01,1995,46.068,FALSE,1. Resto país
Corrientes,Fibras de algodón,subrubro,1995-01-01,1995,6.925,FALSE,1. Resto país
Corrientes,Frutas frescas,subrubro,1995-01-01,1995,13.563,FALSE,1. Resto país
Corrientes,Resto de productos,subrubro,1995-01-01,1995,58.672,FALSE,1. Resto país
Corrientes,Textiles y confecciones,subrubro,1995-01-01,1995,16.963,FALSE,1. Resto país
Corrientes,Total,total,1995-01-01,1995,144.953,FALSE,1. Resto país
Córdoba,Cereales,subrubro,1995-01-01,1995,289.77,FALSE,1. Resto país
Córdoba,Grasas y aceites,subrubro,1995-01-01,1995,269.031,FALSE,1. Resto país
Córdoba,Material de transporte terrestre,subrubro,1995-01-01,1995,475.209,FALSE,1. Resto país
Córdoba,Residuos y desperdicios de la industria alimenticia,subrubro,1995-01-01,1995,204.364,FALSE,1. Resto país
Córdoba,Resto de productos,subrubro,1995-01-01,1995,492.269,FALSE,1. Resto país
Córdoba,Semillas y frutos oleaginosos,subrubro,1995-01-01,1995,269.701,FALSE,1. Resto país
Córdoba,Total,total,1995-01-01,1995,2000.343,FALSE,1. Resto país
Entre Ríos,Carnes,subrubro,1995-01-01,1995,60.096,FALSE,1. Resto país
Entre Ríos,Cereales,subrubro,1995-01-01,1995,142.902,FALSE,1. Resto país
Entre Ríos,Frutas frescas,subrubro,1995-01-01,1995,25.377,FALSE,1. Resto país
Entre Ríos,Productos lácteos,subrubro,1995-01-01,1995,32.26,FALSE,1. Resto país
Entre Ríos,Productos químicos y conexos,subrubro,1995-01-01,1995,19.357,FALSE,1. Resto país
Entre Ríos,Resto de productos,subrubro,1995-01-01,1995,101.731,FALSE,1. Resto país
Entre Ríos,Total,total,1995-01-01,1995,381.723,FALSE,1. Resto país
Formosa,Animales vivos,subrubro,1995-01-01,1995,11.153,FALSE,1. Resto país
Formosa,Cereales,subrubro,1995-01-01,1995,11.077,FALSE,1. Resto país
Formosa,Fibras de algodón,subrubro,1995-01-01,1995,13.676,FALSE,1. Resto país
Formosa,Frutas frescas,subrubro,1995-01-01,1995,1.647,FALSE,1. Resto país
Formosa,Petróleo crudo,subrubro,1995-01-01,1995,13.013,FALSE,1. Resto país
Formosa,Resto de productos,subrubro,1995-01-01,1995,2.327,FALSE,1. Resto país
Formosa,Total,total,1995-01-01,1995,52.893,FALSE,1. Resto país
Jujuy,"Azúcar ,cacao y artículos de confitería",subrubro,1995-01-01,1995,16.366,FALSE,2. NOA-Resto
Jujuy,Frutas frescas,subrubro,1995-01-01,1995,5.059,FALSE,2. NOA-Resto
Jujuy,Hortalizas y legumbres sin elaborar,subrubro,1995-01-01,1995,17.843,FALSE,2. NOA-Resto
Jujuy,"Papel, cartón, impresos y publicaciones",subrubro,1995-01-01,1995,4.495,FALSE,2. NOA-Resto
Jujuy,Resto de productos,subrubro,1995-01-01,1995,23.851,FALSE,2. NOA-Resto
Jujuy,Tabaco sin elaborar,subrubro,1995-01-01,1995,39.478,FALSE,2. NOA-Resto
Jujuy,Total,total,1995-01-01,1995,107.092,FALSE,2. NOA-Resto
La Pampa,Carnes,subrubro,1995-01-01,1995,3.552,FALSE,1. Resto país
La Pampa,Cereales,subrubro,1995-01-01,1995,74.108,FALSE,1. Resto país
La Pampa,Miel,subrubro,1995-01-01,1995,8.455,FALSE,1. Resto país
La Pampa,Petróleo crudo,subrubro,1995-01-01,1995,14.098,FALSE,1. Resto país
La Pampa,Resto de productos,subrubro,1995-01-01,1995,11.997,FALSE,1. Resto país
La Pampa,Semillas y frutos oleaginosos,subrubro,1995-01-01,1995,31.128,FALSE,1. Resto país
La Pampa,Total,total,1995-01-01,1995,143.337,FALSE,1. Resto país
La Rioja,"Bebidas, líquidos alcohólicos y vinagre",subrubro,1995-01-01,1995,0,FALSE,3. La Rioja
La Rioja,"Papel, cartón, impresos y publicaciones",subrubro,1995-01-01,1995,17.333,FALSE,3. La Rioja
La Rioja,Pieles y cueros,subrubro,1995-01-01,1995,91.678,FALSE,3. La Rioja
La Rioja,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,17.196,FALSE,3. La Rioja
La Rioja,Resto de productos,subrubro,1995-01-01,1995,2.439,FALSE,3. La Rioja
La Rioja,Textiles y confecciones,subrubro,1995-01-01,1995,7.203,FALSE,3. La Rioja
La Rioja,Total,total,1995-01-01,1995,136.023,FALSE,3. La Rioja
Mendoza,"Bebidas, líquidos alcohólicos y vinagre",subrubro,1995-01-01,1995,71.684,FALSE,1. Resto país
Mendoza,Frutas frescas,subrubro,1995-01-01,1995,55.3,FALSE,1. Resto país
Mendoza,Hortalizas y legumbres sin elaborar,subrubro,1995-01-01,1995,56.937,FALSE,1. Resto país
Mendoza,Petróleo crudo,subrubro,1995-01-01,1995,184.511,FALSE,1. Resto país
Mendoza,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,94.443,FALSE,1. Resto país
Mendoza,Resto de productos,subrubro,1995-01-01,1995,265.329,FALSE,1. Resto país
Mendoza,Total,total,1995-01-01,1995,728.203,FALSE,1. Resto país
Misiones,"Café, té, yerba mate y especias",subrubro,1995-01-01,1995,61.309,FALSE,1. Resto país
Misiones,Frutas frescas,subrubro,1995-01-01,1995,5.65,FALSE,1. Resto país
Misiones,Grasas y aceites,subrubro,1995-01-01,1995,3.23,FALSE,1. Resto país
Misiones,"Papel, cartón, impresos y publicaciones",subrubro,1995-01-01,1995,119.012,FALSE,1. Resto país
Misiones,Resto de productos,subrubro,1995-01-01,1995,16.721,FALSE,1. Resto país
Misiones,Tabaco sin elaborar,subrubro,1995-01-01,1995,25.634,FALSE,1. Resto país
Misiones,Total,total,1995-01-01,1995,231.558,FALSE,1. Resto país
Neuquén,Carburantes,subrubro,1995-01-01,1995,10.109,FALSE,1. Resto país
Neuquén,Frutas frescas,subrubro,1995-01-01,1995,30.286,FALSE,1. Resto país
Neuquén,"Manufacturas de piedra, yeso, etc, productos cerámicos, vidrio y sus manufacturas.",subrubro,1995-01-01,1995,8.074,FALSE,1. Resto país
Neuquén,Petróleo crudo,subrubro,1995-01-01,1995,578.321,FALSE,1. Resto país
Neuquén,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,40.042,FALSE,1. Resto país
Neuquén,Resto de productos,subrubro,1995-01-01,1995,30.081,FALSE,1. Resto país
Neuquén,Total,total,1995-01-01,1995,696.912,FALSE,1. Resto país
Río Negro,Frutas frescas,subrubro,1995-01-01,1995,195.033,FALSE,1. Resto país
Río Negro,Lanas sucias,subrubro,1995-01-01,1995,9.369,FALSE,1. Resto país
Río Negro,Pescados y mariscos sin elaborar,subrubro,1995-01-01,1995,26.838,FALSE,1. Resto país
Río Negro,Petróleo crudo,subrubro,1995-01-01,1995,68.165,FALSE,1. Resto país
Río Negro,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,69.838,FALSE,1. Resto país
Río Negro,Resto de productos,subrubro,1995-01-01,1995,34.772,FALSE,1. Resto país
Río Negro,Total,total,1995-01-01,1995,404.014,FALSE,1. Resto país
Salta,Carburantes,subrubro,1995-01-01,1995,36.917,FALSE,2. NOA-Resto
Salta,Cereales,subrubro,1995-01-01,1995,10.546,FALSE,2. NOA-Resto
Salta,Hortalizas y legumbres sin elaborar,subrubro,1995-01-01,1995,100.616,FALSE,2. NOA-Resto
Salta,Pieles y cueros,subrubro,1995-01-01,1995,15.365,FALSE,2. NOA-Resto
Salta,Resto de productos,subrubro,1995-01-01,1995,114.318,FALSE,2. NOA-Resto
Salta,Tabaco sin elaborar,subrubro,1995-01-01,1995,25.979,FALSE,2. NOA-Resto
Salta,Total,total,1995-01-01,1995,303.741,FALSE,2. NOA-Resto
San Juan,"Bebidas, líquidos alcohólicos y vinagre",subrubro,1995-01-01,1995,11.177,FALSE,1. Resto país
San Juan,Frutas secas o procesadas,subrubro,1995-01-01,1995,6.773,FALSE,1. Resto país
San Juan,Hortalizas y legumbres sin elaborar,subrubro,1995-01-01,1995,15.007,FALSE,1. Resto país
San Juan,Metales comunes y sus manufacturas,subrubro,1995-01-01,1995,8.929,FALSE,1. Resto país
San Juan,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,24.786,FALSE,1. Resto país
San Juan,Resto de productos,subrubro,1995-01-01,1995,19.094,FALSE,1. Resto país
San Juan,Total,total,1995-01-01,1995,85.765,FALSE,1. Resto país
San Luis,Carnes,subrubro,1995-01-01,1995,26.979,FALSE,1. Resto país
San Luis,"Máquinas y aparatos, material eléctrico",subrubro,1995-01-01,1995,19.824,FALSE,1. Resto país
San Luis,"Papel, cartón, impresos y publicaciones",subrubro,1995-01-01,1995,41.575,FALSE,1. Resto país
San Luis,Pieles y cueros,subrubro,1995-01-01,1995,37.511,FALSE,1. Resto país
San Luis,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,8.583,FALSE,1. Resto país
San Luis,Resto de productos,subrubro,1995-01-01,1995,68.836,FALSE,1. Resto país
San Luis,Total,total,1995-01-01,1995,203.308,FALSE,1. Resto país
Santa Cruz,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,1995-01-01,1995,2.123,FALSE,1. Resto país
Santa Cruz,Lanas sucias,subrubro,1995-01-01,1995,17.23,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos elaborados,subrubro,1995-01-01,1995,46.822,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos sin elaborar,subrubro,1995-01-01,1995,269.797,FALSE,1. Resto país
Santa Cruz,Petróleo crudo,subrubro,1995-01-01,1995,410.076,FALSE,1. Resto país
Santa Cruz,Resto de productos,subrubro,1995-01-01,1995,22.581,FALSE,1. Resto país
Santa Cruz,Total,total,1995-01-01,1995,768.629,FALSE,1. Resto país
Santa Fe,Carnes,subrubro,1995-01-01,1995,417.852,FALSE,1. Resto país
Santa Fe,Cereales,subrubro,1995-01-01,1995,296.471,FALSE,1. Resto país
Santa Fe,Grasas y aceites,subrubro,1995-01-01,1995,1014.072,FALSE,1. Resto país
Santa Fe,Residuos y desperdicios de la industria alimenticia,subrubro,1995-01-01,1995,808.613,FALSE,1. Resto país
Santa Fe,Resto de productos,subrubro,1995-01-01,1995,654.704,FALSE,1. Resto país
Santa Fe,Semillas y frutos oleaginosos,subrubro,1995-01-01,1995,264.191,FALSE,1. Resto país
Santa Fe,Total,total,1995-01-01,1995,3455.904,FALSE,1. Resto país
Santiago del Estero,Calzado y sus componentes,subrubro,1995-01-01,1995,0.902,FALSE,2. NOA-Resto
Santiago del Estero,Cereales,subrubro,1995-01-01,1995,16.366,FALSE,2. NOA-Resto
Santiago del Estero,Fibras de algodón,subrubro,1995-01-01,1995,87.423,FALSE,2. NOA-Resto
Santiago del Estero,Hortalizas y legumbres sin elaborar,subrubro,1995-01-01,1995,15.737,FALSE,2. NOA-Resto
Santiago del Estero,Resto de productos,subrubro,1995-01-01,1995,3.703,FALSE,2. NOA-Resto
Santiago del Estero,Semillas y frutos oleaginosos,subrubro,1995-01-01,1995,9.366,FALSE,2. NOA-Resto
Santiago del Estero,Total,total,1995-01-01,1995,133.498,FALSE,2. NOA-Resto
Tierra del Fuego,Lanas elaboradas,subrubro,1995-01-01,1995,1.981,FALSE,1. Resto país
Tierra del Fuego,"Máquinas y aparatos, material eléctrico",subrubro,1995-01-01,1995,57.062,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos elaborados,subrubro,1995-01-01,1995,71.681,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos sin elaborar,subrubro,1995-01-01,1995,24.274,FALSE,1. Resto país
Tierra del Fuego,Petróleo crudo,subrubro,1995-01-01,1995,45.237,FALSE,1. Resto país
Tierra del Fuego,Resto de productos,subrubro,1995-01-01,1995,32.573,FALSE,1. Resto país
Tierra del Fuego,Total,total,1995-01-01,1995,232.808,FALSE,1. Resto país
Tucumán,"Azúcar, cacao y artículos de confitería",subrubro,1995-01-01,1995,42.094,FALSE,2. NOA-Resto
Tucumán,Frutas frescas,subrubro,1995-01-01,1995,54.605,FALSE,2. NOA-Resto
Tucumán,Material de transporte terrestre,subrubro,1995-01-01,1995,95.068,FALSE,2. NOA-Resto
Tucumán,"Preparados de hortalizas, legumbres y frutas",subrubro,1995-01-01,1995,24.369,FALSE,2. NOA-Resto
Tucumán,Productos químicos y conexos,subrubro,1995-01-01,1995,31.271,FALSE,2. NOA-Resto
Tucumán,Resto de productos,subrubro,1995-01-01,1995,140.005,FALSE,2. NOA-Resto
Tucumán,Total,total,1995-01-01,1995,387.411,FALSE,2. NOA-Resto
Buenos Aires,Cereales,subrubro,1996-01-01,1996,1272.606,FALSE,1. Resto país
Buenos Aires,Grasas y aceites,subrubro,1996-01-01,1996,753.245,FALSE,1. Resto país
Buenos Aires,Material de transporte terrestre,subrubro,1996-01-01,1996,1000.188,FALSE,1. Resto país
Buenos Aires,Metales comunes y sus manufacturas,subrubro,1996-01-01,1996,809.507,FALSE,1. Resto país
Buenos Aires,Productos químicos y conexos,subrubro,1996-01-01,1996,637.631,FALSE,1. Resto país
Buenos Aires,Resto de productos,subrubro,1996-01-01,1996,4435.666,FALSE,1. Resto país
Buenos Aires,Total,total,1996-01-01,1996,8908.843,FALSE,1. Resto país
C.A.B.A.,Carnes,subrubro,1996-01-01,1996,35.856,FALSE,1. Resto país
C.A.B.A.,"Manufacturas de cuero, marroquinería, etc.",subrubro,1996-01-01,1996,22.661,FALSE,1. Resto país
C.A.B.A.,"Máquinas y aparatos, material eléctrico",subrubro,1996-01-01,1996,21.577,FALSE,1. Resto país
C.A.B.A.,Pieles y cueros,subrubro,1996-01-01,1996,53.111,FALSE,1. Resto país
C.A.B.A.,Productos químicos y conexos,subrubro,1996-01-01,1996,37.67,FALSE,1. Resto país
C.A.B.A.,Resto de productos,subrubro,1996-01-01,1996,85.072,FALSE,1. Resto país
C.A.B.A.,Total,total,1996-01-01,1996,255.946,FALSE,1. Resto país
Catamarca,"Azúcar, cacao y artículos de confitería",subrubro,1996-01-01,1996,3.173,FALSE,2. NOA-Resto
Catamarca,Calzado y sus componentes,subrubro,1996-01-01,1996,1.327,FALSE,2. NOA-Resto
Catamarca,Cereales,subrubro,1996-01-01,1996,4.747,FALSE,2. NOA-Resto
Catamarca,Fibras de algodón,subrubro,1996-01-01,1996,1.69,FALSE,2. NOA-Resto
Catamarca,Hortalizas y legumbres sin elaborar,subrubro,1996-01-01,1996,3.86,FALSE,2. NOA-Resto
Catamarca,Resto de productos,subrubro,1996-01-01,1996,6.813,FALSE,2. NOA-Resto
Catamarca,Total,total,1996-01-01,1996,21.61,FALSE,2. NOA-Resto
Chaco,Animales vivos,subrubro,1996-01-01,1996,6.24,FALSE,1. Resto país
Chaco,Cereales,subrubro,1996-01-01,1996,47.92,FALSE,1. Resto país
Chaco,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",subrubro,1996-01-01,1996,40.204,FALSE,1. Resto país
Chaco,Fibras de algodón,subrubro,1996-01-01,1996,307.008,FALSE,1. Resto país
Chaco,Resto de productos,subrubro,1996-01-01,1996,13.705,FALSE,1. Resto país
